Daily Performance of X-Ray Machines ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X-RAY REORT 03-JUL 2200 HRS TO 04 JUL 0600 HRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/Jul,X- 1 (PER),,X-2(PER)(S),,X-3 (PER),,X-4,,X-5(S) ,,X-6(S),,X-7 ,,X-8(S),,X-9,,X-10(S),,X-11(S),,X-12,,X-13,,X-14,,X-15,,X-16,,X-17(S),,X-18 (EXP TP),,X-19(S) IMP TP,,X-20(IMP TP),,X-21(IMP TP),,Total,,,,,,,,
Mar'25,"83,922",882,"35,604",297,"30,350","1,509","35,654",767,"60,585",708,"31,782",354,"8,901","1,817","47,055",629,"31,400",642,-,-,"74,357",937,"52,307",624,,,"40,055",531,"42,953",623,-,-,"60,128",717,"72,171","1,428","17,921",160,"23,771","1,180","17,574","1,185","766,490","14,987",,,,,,,
Feb'25,"66,138",796,"28,868",258,"22,768",925,"26,169",809,"41,540",477,"27,641",236,"8,848",202,"42,224",570,"23,679",515,-,-,"69,628",715,"45,784",566,,,"31,487",567,"10,249","1,338",-,-,"64,773",746,"68,481","1,058","10,664",91,"21,406",992,"17,581","1,009","627,928","11,870",,,,,,,
Jan'25,"66,627",779,"34,184",293,"30,488","1,313","29,431",797,"42,632",522,"6,202",69,398,7,"44,611",610,"28,427",574,-,-,"58,814",727,"36,697",448,,,"34,102",611,"8,971","1,374",-,-,"48,046",591,"76,214","1,137","5,346",49,"21,813",969,"17,704",915,"590,707","11,787",,,,,,,
Dec'24,"63,380",805,"33,858",294,"29,195","1,094","26,440",845,"39,198",493,691,9,1,0,"44,072",567,"29,168",533,-,-,"47,579",639,"19,635",234,,,"27,886",537,"9,311","1,239",-,-,"29,304",401,57373,"1,020","18,190",199,21073,"1,118",18737,"1,178","515,091","11,204",,,,,,,
Nov'24,"58,739",761,"32,664",276,"31,987","1,204","21,305",799,"43,689",596,"7,394",80,"4,566",62,"44,214",600,"28,014",515,-,-,"48,967",621,"24,407",288,,,"29,713",562,"9,038","1,328",-,-,"26,588",456,48719,"1,016","17,912",204,22548,"1,199",17138,"1,100","517,602","11,665",,,,,,,
Oct'24,"80,338",781,"37,335",306,"27,088","1,292","19,689",918,"36,472",482,"18,448",243,"42,285",531,"44,187",615,"27,384",521,-,-,"33,652",445,"39,841",563,,,"30,271",681,"9,431","1,680",-,-,"64,349",937,67454,"1,207","11,183",116,24907,"1,121",18735,"1,036","633,049","13,474",,,,,,,
Sep'24,79043,735.3,"40,173",287,34694,1245.9,25837,778.9,37670,491.9,10868,146.6,48204,550.8,50600,647.4,29396,525,-,-,21027,305.3,"50,822",718,,,32583,740.3,9288,1666.4,-,-,77584,1019,70643,1075.3,"19,831",202,"20,998",961,"17,729",911,"676,990","13,007",,,,,,,
Aug'24,57680,658.4,"42,903",321,33375,1268.9,27848,785.6,44101,546.1,-,-,23815,278.8,47448,611.6,30851,531,-,-,58714,807.7,"47,281",561,,,34002,675.2,10473,1547.2,-,-,62890,833,77493,1293.5,"6,651",66,"22,945","1,044","23,051",903,"651,521","12,732",,,,,,,
Jul'24,54888,879.5,"58,849",454,35543,1129.1,26859,642.9,45395,562.6,-,-,35048,401.2,48292,646.8,31865,558.5,-,-,57025,738.5,"51,139",617,,,36961,591.2,11367,1606,-,-,47403,730.9,90309,1355,0,0,"20,024","1,172","23,657","1,071","674,624","13,156",,,,,,,
Jun'24,75014,986.3,"70,392",536,33983,1242.1,27198,693.2,46957,578.3,-,-,45912,523,52032,619.8,32216,570.33,-,-,56903,736.7,"50,093",668,,,37771,741.5,10354,1851.9,-,-,22,4.7,68551,1205.2,0,0,"18,360","1,012","12,462",938,"638,220","12,907",,,,,,,
